region,country_name,year,forest_area_sqkm,total_area_sqkm,forest_percentage,income_group
South Asia,Sri Lanka,2002,21623.99902,62710.0124,34.4825302888953,Lower middle income
South Asia,Sri Lanka,2003,21476.00098,62710.0124,34.2465264446352,Lower middle income
South Asia,Sri Lanka,2004,21328.00049,62710.0124,34.0105186935029,Lower middle income
South Asia,Sri Lanka,2005,21180,62710.0124,33.7745109423707,Lower middle income
South Asia,Sri Lanka,2006,21150,62710.0124,33.7266716917441,Lower middle income
South Asia,Sri Lanka,2007,21120,62710.0124,33.6788324411175,Lower middle income
South Asia,Sri Lanka,2008,21090,62710.0124,33.6309931904909,Lower middle income
South Asia,Sri Lanka,2009,21060,62710.0124,33.5831539398643,Lower middle income
South Asia,Sri Lanka,2010,21030,62710.0124,33.5353146892377,Lower middle income
South Asia,Sri Lanka,2011,20963.99902,62710.0124,33.4300667751104,Lower middle income
South Asia,Sri Lanka,2012,20898.00049,62710.0124,33.3248227678552,Lower middle income
South Asia,Sri Lanka,2013,20831.99951,62710.0124,33.2195748537278,Lower middle income
South Asia,Sri Lanka,2014,20766.00098,62710.0124,33.1143308464726,Lower middle income
South Asia,Sri Lanka,2015,20700,62710.0124,33.0090829323453,Lower middle income
South Asia,Sri Lanka,2016,20633.99902,62710.0124,32.9038350182179,Lower middle income
Latin America & Caribbean,St. Kitts and Nevis,1990,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1991,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1992,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1993,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1994,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1995,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1996,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1997,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1998,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,1999,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2000,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2001,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2002,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2003,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2004,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2005,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2006,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2007,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2008,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2009,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2010,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2011,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2012,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2013,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2014,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2015,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Kitts and Nevis,2016,110,260.0101,42.3060488804089,High income
Latin America & Caribbean,St. Lucia,1990,217.9999924,609.9968,35.7378911495929,Upper middle income
Latin America & Caribbean,St. Lucia,1991,217.3999977,609.9968,35.6395308467192,Upper middle income
Latin America & Caribbean,St. Lucia,1992,216.8000031,609.9968,35.541170560239,Upper middle income
Latin America & Caribbean,St. Lucia,1993,216.2000084,609.9968,35.4428102573653,Upper middle income
Latin America & Caribbean,St. Lucia,1994,215.5999947,609.9968,35.3444468397211,Upper middle income
Latin America & Caribbean,St. Lucia,1995,215,609.9968,35.2460865368474,Upper middle income
Latin America & Caribbean,St. Lucia,1996,214.4000053,609.9968,35.1477262339737,Upper middle income
Latin America & Caribbean,St. Lucia,1997,213.7999916,609.9968,35.0493628163295,Upper middle income
Latin America & Caribbean,St. Lucia,1998,213.1999969,609.9968,34.9510025134558,Upper middle income
Latin America & Caribbean,St. Lucia,1999,212.6000023,609.9968,34.8526422269756,Upper middle income
Latin America & Caribbean,St. Lucia,2000,212.0000076,609.9968,34.7542819241019,Upper middle income
Latin America & Caribbean,St. Lucia,2001,211.3999939,609.9968,34.6559185064577,Upper middle income
Latin America & Caribbean,St. Lucia,2002,210.7999992,609.9968,34.557558203584,Upper middle income
Latin America & Caribbean,St. Lucia,2003,210.2000046,609.9968,34.4591979171038,Upper middle income
Latin America & Caribbean,St. Lucia,2004,209.5999908,609.9968,34.3608344830661,Upper middle income
Latin America & Caribbean,St. Lucia,2005,208.9999962,609.9968,34.2624741965859,Upper middle income
Latin America & Caribbean,St. Lucia,2006,208.4000015,609.9968,34.1641138937122,Upper middle income
Latin America & Caribbean,St. Lucia,2007,207.8000069,609.9968,34.065753607232,Upper middle income
Latin America & Caribbean,St. Lucia,2008,207.1999931,609.9968,33.9673901731944,Upper middle income
Latin America & Caribbean,St. Lucia,2009,206.5999985,609.9968,33.8690298867142,Upper middle income
Latin America & Caribbean,St. Lucia,2010,206.0000038,609.9968,33.7706695838404,Upper middle income
Latin America & Caribbean,St. Lucia,2011,205.4000092,609.9968,33.6723092973603,Upper middle income
Latin America & Caribbean,St. Lucia,2012,204.7999954,609.9968,33.5739458633226,Upper middle income
Latin America & Caribbean,St. Lucia,2013,204.2000008,609.9968,33.4755855768424,Upper middle income
Latin America & Caribbean,St. Lucia,2014,203.6000061,609.9968,33.3772252739687,Upper middle income
Latin America & Caribbean,St. Lucia,2015,202.9999924,609.9968,33.2788618563245,Upper middle income
Latin America & Caribbean,St. Lucia,2016,202.3999977,609.9968,33.1805015534508,Upper middle income
Latin America & Caribbean,St. Martin (French part),1990,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1991,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1992,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1993,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1994,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1995,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1996,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1997,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1998,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),1999,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2000,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2001,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2002,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2003,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2004,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2005,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2006,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2007,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2008,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2009,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2010,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2011,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2012,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2013,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2014,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2015,10,54.39,18.385732671447,High income
Latin America & Caribbean,St. Martin (French part),2016,,54.39,,High income
Latin America & Caribbean,St. Vincent and the Grenadines,1990,250,390.0022,64.1022025003961,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1991,251.0000038,390.0022,64.3586122847512,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1992,252.0000076,390.0022,64.6150220691063,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1993,252.9999924,390.0022,64.8714269816939,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1994,253.9999962,390.0022,65.127836766049,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1995,255,390.0022,65.3842465504041,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1996,256.0000038,390.0022,65.6406563347591,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1997,257.0000076,390.0022,65.8970661191142,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1998,257.9999924,390.0022,66.1534710317019,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,1999,258.9999962,390.0022,66.4098808160569,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2000,260,390.0022,66.666290600412,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2001,260,390.0022,66.666290600412,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2002,260,390.0022,66.666290600412,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2003,260,390.0022,66.666290600412,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2004,260,390.0022,66.666290600412,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2005,260,390.0022,66.666290600412,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2006,262.0000076,390.0022,67.1791101691221,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2007,263.9999962,390.0022,67.6919248660649,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2008,266.0000038,390.0022,68.204744434775,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2009,267.9999924,390.0022,68.7175591317177,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2010,270,390.0022,69.2303787004278,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2011,270,390.0022,69.2303787004278,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2012,270,390.0022,69.2303787004278,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2013,270,390.0022,69.2303787004278,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2014,270,390.0022,69.2303787004278,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2015,270,390.0022,69.2303787004278,Upper middle income
Latin America & Caribbean,St. Vincent and the Grenadines,2016,270,390.0022,69.2303787004278,Upper middle income
Sub-Saharan Africa,Sudan,1990,,,,Lower middle income
Sub-Saharan Africa,Sudan,1991,,,,Lower middle income
Sub-Saharan Africa,Sudan,1992,,,,Lower middle income
Sub-Saharan Africa,Sudan,1993,,,,Lower middle income
Sub-Saharan Africa,Sudan,1994,,,,Lower middle income
Sub-Saharan Africa,Sudan,1995,,,,Lower middle income
Sub-Saharan Africa,Sudan,1996,,,,Lower middle income
Sub-Saharan Africa,Sudan,1997,,,,Lower middle income
Sub-Saharan Africa,Sudan,1998,,,,Lower middle income
Sub-Saharan Africa,Sudan,1999,,,,Lower middle income
Sub-Saharan Africa,Sudan,2000,,,,Lower middle income
Sub-Saharan Africa,Sudan,2001,,,,Lower middle income
Sub-Saharan Africa,Sudan,2002,,,,Lower middle income
Sub-Saharan Africa,Sudan,2003,,,,Lower middle income
Sub-Saharan Africa,Sudan,2004,,,,Lower middle income
Sub-Saharan Africa,Sudan,2005,,,,Lower middle income
Sub-Saharan Africa,Sudan,2006,,,,Lower middle income
Sub-Saharan Africa,Sudan,2007,,,,Lower middle income
Sub-Saharan Africa,Sudan,2008,,,,Lower middle income
Sub-Saharan Africa,Sudan,2009,,,,Lower middle income
Sub-Saharan Africa,Sudan,2010,,,,Lower middle income
Sub-Saharan Africa,Sudan,2011,199075.9961,,,Lower middle income
Sub-Saharan Africa,Sudan,2012,197331.7969,,,Lower middle income
Sub-Saharan Africa,Sudan,2013,195587.6953,,,Lower middle income
Sub-Saharan Africa,Sudan,2014,193843.4961,,,Lower middle income
Sub-Saharan Africa,Sudan,2015,192099.3945,,,Lower middle income
Sub-Saharan Africa,Sudan,2016,190355.293,,,Lower middle income
Latin America & Caribbean,Suriname,1990,154300,155999.9994,98.9102567906805,Upper middle income
Latin America & Caribbean,Suriname,1991,154260.9961,155999.9994,98.8852542905843,Upper middle income
Latin America & Caribbean,Suriname,1992,154222.002,155999.9994,98.8602580725395,Upper middle income
Latin America & Caribbean,Suriname,1993,154182.998,155999.9994,98.8352555083407,Upper middle income
Latin America & Caribbean,Suriname,1994,154144.0039,155999.9994,98.8102592902959,Upper middle income
Latin America & Caribbean,Suriname,1995,154105,155999.9994,98.7852567901997,Upper middle income
Latin America & Caribbean,Suriname,1996,154065.9961,155999.9994,98.7602542901035,Upper middle income
Latin America & Caribbean,Suriname,1997,154027.002,155999.9994,98.7352580720587,Upper middle income
Latin America & Caribbean,Suriname,1998,153987.998,155999.9994,98.71025550786,Upper middle income
Latin America & Caribbean,Suriname,1999,153949.0039,155999.9994,98.6852592898151,Upper middle income
Latin America & Caribbean,Suriname,2000,153910,155999.9994,98.6602567897189,Upper middle income
Latin America & Caribbean,Suriname,2001,153870,155999.9994,98.6346157639793,Upper middle income
Latin America & Caribbean,Suriname,2002,153830,155999.9994,98.6089747382396,Upper middle income
Latin America & Caribbean,Suriname,2003,153790,155999.9994,98.5833337125,Upper middle income
Latin America & Caribbean,Suriname,2004,153750,155999.9994,98.5576926867604,Upper middle income
Latin America & Caribbean,Suriname,2005,153710,155999.9994,98.5320516610207,Upper middle income
Latin America & Caribbean,Suriname,2006,153670,155999.9994,98.5064106352811,Upper middle income
Latin America & Caribbean,Suriname,2007,153630,155999.9994,98.4807696095414,Upper middle income
Latin America & Caribbean,Suriname,2008,153590,155999.9994,98.4551285838018,Upper middle income
Latin America & Caribbean,Suriname,2009,153550,155999.9994,98.4294875580621,Upper middle income
Latin America & Caribbean,Suriname,2010,153510,155999.9994,98.4038465323225,Upper middle income
Latin America & Caribbean,Suriname,2011,153472.002,155999.9994,98.3794888399211,Upper middle income
Latin America & Caribbean,Suriname,2012,153434.0039,155999.9994,98.3551310834172,Upper middle income
Latin America & Caribbean,Suriname,2013,153395.9961,155999.9994,98.3307671089645,Upper middle income
Latin America & Caribbean,Suriname,2014,153357.998,155999.9994,98.3064093524605,Upper middle income
Latin America & Caribbean,Suriname,2015,153320,155999.9994,98.2820516600592,Upper middle income
Latin America & Caribbean,Suriname,2016,153282.002,155999.9994,98.2576939676578,Upper middle income
Europe & Central Asia,Sweden,1990,280630,410339.9937,68.3896291632662,High income
Europe & Central Asia,Sweden,1991,280730,410339.9937,68.4139991982458,High income
Europe & Central Asia,Sweden,1992,280830,410339.9937,68.4383692332254,High income
Europe & Central Asia,Sweden,1993,280930,410339.9937,68.4627392682051,High income
Europe & Central Asia,Sweden,1994,281030,410339.9937,68.4871093031847,High income
Europe & Central Asia,Sweden,1995,281130,410339.9937,68.5114793381643,High income
Europe & Central Asia,Sweden,1996,281230,410339.9937,68.5358493731439,High income
Europe & Central Asia,Sweden,1997,281330,410339.9937,68.5602194081235,High income
Europe & Central Asia,Sweden,1998,281430,410339.9937,68.5845894431031,High income
Europe & Central Asia,Sweden,1999,281530,410339.9937,68.6089594780827,High income
Europe & Central Asia,Sweden,2000,281630,410339.9937,68.6333295130623,High income
Europe & Central Asia,Sweden,2001,281740,410339.9937,68.6601365515398,High income
Europe & Central Asia,Sweden,2002,281850,410339.9937,68.6869435900174,High income
Europe & Central Asia,Sweden,2003,281960,410339.9937,68.713750628495,High income
Europe & Central Asia,Sweden,2004,282070,410339.9937,68.7405576669726,High income
Europe & Central Asia,Sweden,2005,282180,410339.9937,68.7673647054501,High income
Europe & Central Asia,Sweden,2006,281890,410339.9937,68.6966916040093,High income
Europe & Central Asia,Sweden,2007,281600,410339.9937,68.6260185025684,High income
Europe & Central Asia,Sweden,2008,281310,410339.9937,68.5553454011276,High income
Europe & Central Asia,Sweden,2009,281020,410339.9937,68.4846722996867,High income
Europe & Central Asia,Sweden,2010,280730,410339.9937,68.4139991982458,High income
Europe & Central Asia,Sweden,2011,280730,410339.9937,68.4139991982458,High income
Europe & Central Asia,Sweden,2012,280730,407339.9967,68.9178578765379,High income
Europe & Central Asia,Sweden,2013,280730,407339.9967,68.9178578765379,High income
Europe & Central Asia,Sweden,2014,280730,407310.0045,68.9229326307893,High income
Europe & Central Asia,Sweden,2015,280730,407310.0045,68.9229326307893,High income
Europe & Central Asia,Sweden,2016,280730,407310.0045,68.9229326307893,High income
Europe & Central Asia,Switzerland,1990,11510,39528.9944,29.1178669599548,High income
Europe & Central Asia,Switzerland,1991,11553.00049,39528.9944,29.2266491100011,High income
Europe & Central Asia,Switzerland,1992,11595.99976,39528.9944,29.3354281737053,High income
Europe & Central Asia,Switzerland,1993,11639.00024,39528.9944,29.4442102984537,High income
Europe & Central Asia,Switzerland,1994,11681.99951,39528.9944,29.5529893621579,High income
Europe & Central Asia,Switzerland,1995,11725,39528.9944,29.6617715122042,High income
Europe & Central Asia,Switzerland,1996,11768.00049,39528.0102,29.7712949132967,High income
Europe & Central Asia,Switzerland,1997,11810.99976,39527.0001,29.8808402613888,High income
Europe & Central Asia,Switzerland,1998,11854.00024,39525.99,29.9903942696944,High income
Europe & Central Asia,Switzerland,1999,11896.99951,39525.0058,30.0999310922302,High income
Europe & Central Asia,Switzerland,2000,11940,39523.9957,30.2094962529307,High income
Europe & Central Asia,Switzerland,2001,11985.99976,39523.0115,30.3266358131642,High income
Europe & Central Asia,Switzerland,2002,12031.99951,39522.0014,30.4438011330064,High income
Europe & Central Asia,Switzerland,2003,12078.00049,39520.9913,30.5609755542746,High income
Europe & Central Asia,Switzerland,2004,12124.00024,39520.0071,30.6781327476027,High income
Europe & Central Asia,Switzerland,2005,12170,39518.0128,30.7960829447375,High income
Europe & Central Asia,Switzerland,2006,12205.99976,39517.0027,30.8879695473463,High income
Europe & Central Asia,Switzerland,2007,12241.99951,39515.9926,30.9798608222232,High income
Europe & Central Asia,Switzerland,2008,12278.00049,39515.9926,31.0709656575854,High income
Europe & Central Asia,Switzerland,2009,12314.00024,39515.9926,31.1620673802839,High income
Europe & Central Asia,Switzerland,2010,12350,39515.9926,31.2531691282886,High income
Europe & Central Asia,Switzerland,2011,12388.00049,39515.9926,31.3493339656107,High income
Europe & Central Asia,Switzerland,2012,12425.99976,39515.9926,31.4454957155752,High income
Europe & Central Asia,Switzerland,2013,12464.00024,39515.9926,31.541660527591,High income
Europe & Central Asia,Switzerland,2014,12501.99951,39515.9926,31.6378222775555,High income
Europe & Central Asia,Switzerland,2015,12540,39515.9926,31.7339871148776,High income
Europe & Central Asia,Switzerland,2016,12578.00049,39515.9926,31.8301519521997,High income
Middle East & North Africa,Syrian Arab Republic,1990,3720,183780.0027,2.0241592911893,Low income
Middle East & North Africa,Syrian Arab Republic,1991,3780,183780.0027,2.05680702169236,Low income
Middle East & North Africa,Syrian Arab Republic,1992,3840,183780.0027,2.08945475219541,Low income
Middle East & North Africa,Syrian Arab Republic,1993,3900,183780.0027,2.12210248269846,Low income
Middle East & North Africa,Syrian Arab Republic,1994,3960,183780.0027,2.15475021320152,Low income
Middle East & North Africa,Syrian Arab Republic,1995,4020,183780.0027,2.18739794370457,Low income
Middle East & North Africa,Syrian Arab Republic,1996,4080,183780.0027,2.22004567420762,Low income
Middle East & North Africa,Syrian Arab Republic,1997,4140,183780.0027,2.25269340471068,Low income
Middle East & North Africa,Syrian Arab Republic,1998,4200,183780.0027,2.28534113521373,Low income
Middle East & North Africa,Syrian Arab Republic,1999,4260,183780.0027,2.31798886571678,Low income
Middle East & North Africa,Syrian Arab Republic,2000,4320,183780.0027,2.35063659621983,Low income
Middle East & North Africa,Syrian Arab Republic,2001,4377.999878,183780.0027,2.38219600265573,Low income
Middle East & North Africa,Syrian Arab Republic,2002,4436.000061,183780.0027,2.41375557505093,Low income
Middle East & North Africa,Syrian Arab Republic,2003,4493.999939,183590.0003,2.44784570600603,Low income
Middle East & North Africa,Syrian Arab Republic,2004,4552.000122,183570.0055,2.47970800545626,Low income
Middle East & North Africa,Syrian Arab Republic,2005,4610,183570.0055,2.51130351466923,Low income
Middle East & North Africa,Syrian Arab Republic,2006,4670,183629.9899,2.54315757602729,Low income
Middle East & North Africa,Syrian Arab Republic,2007,4730,183639.9873,2.57569174859119,Low income
Middle East & North Africa,Syrian Arab Republic,2008,4790,183639.9873,2.60836437119488,Low income
Middle East & North Africa,Syrian Arab Republic,2009,4850,183639.9873,2.64103699379857,Low income
Middle East & North Africa,Syrian Arab Republic,2010,4910,183629.9899,2.67385518164754,Low income
Middle East & North Africa,Syrian Arab Republic,2011,4910,183629.9899,2.67385518164754,Low income
Middle East & North Africa,Syrian Arab Republic,2012,4910,183629.9899,2.67385518164754,Low income
Middle East & North Africa,Syrian Arab Republic,2013,4910,183629.9899,2.67385518164754,Low income
Middle East & North Africa,Syrian Arab Republic,2014,4910,183629.9899,2.67385518164754,Low income
Middle East & North Africa,Syrian Arab Republic,2015,4910,183629.9899,2.67385518164754,Low income
Middle East & North Africa,Syrian Arab Republic,2016,4910,183629.9899,2.67385518164754,Low income
Europe & Central Asia,Tajikistan,1990,4080,139959.9999,2.91511860739863,Low income
Europe & Central Asia,Tajikistan,1991,4080,139959.9999,2.91511860739863,Low income
Europe & Central Asia,Tajikistan,1992,4083.999939,139959.9999,2.91797652323376,Low income
Europe & Central Asia,Tajikistan,1993,4086.000061,139959.9999,2.91940559011104,Low income
Europe & Central Asia,Tajikistan,1994,4087.999878,139959.9999,2.9208344390689,Low income
Europe & Central Asia,Tajikistan,1995,4090,139959.9999,2.92226350594617,Low income
Europe & Central Asia,Tajikistan,1996,4092.000122,139959.9999,2.92369257282344,Low income
Europe & Central Asia,Tajikistan,1997,4093.999939,139959.9999,2.92512142178131,Low income
Europe & Central Asia,Tajikistan,1998,4096.000061,139959.9999,2.92655048865858,Low income
Europe & Central Asia,Tajikistan,1999,4097.999878,139959.9999,2.92797933761645,Low income
Europe & Central Asia,Tajikistan,2000,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2001,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2002,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2003,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2004,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2005,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2006,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2007,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2008,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2009,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2010,4100,139959.9999,2.92940840449372,Low income
Europe & Central Asia,Tajikistan,2011,4103.999939,139959.9999,2.93226632032886,Low income
Europe & Central Asia,Tajikistan,2012,4107.999878,139959.9999,2.93512423616399,Low income
Europe & Central Asia,Tajikistan,2013,4112.000122,139959.9999,2.93798236991854,Low income
Europe & Central Asia,Tajikistan,2014,4116.000061,138786.0047,2.96571694667423,Low income
Europe & Central Asia,Tajikistan,2015,4120,138789.9933,2.96851372497328,Low income
Europe & Central Asia,Tajikistan,2016,4123.999939,138789.9933,2.97139573318216,Low income
Sub-Saharan Africa,Tanzania,1990,559200,885799.9948,63.1293749472485,Low income
Sub-Saharan Africa,Tanzania,1991,555200,885799.9948,62.6778057416173,Low income
Sub-Saharan Africa,Tanzania,1992,551200,885799.9948,62.226236535986,Low income
Sub-Saharan Africa,Tanzania,1993,547200,885799.9948,61.7746673303548,Low income
Sub-Saharan Africa,Tanzania,1994,543200,885799.9948,61.3230981247236,Low income
Sub-Saharan Africa,Tanzania,1995,539200,885799.9948,60.8715289190923,Low income
Sub-Saharan Africa,Tanzania,1996,535200,885799.9948,60.419959713461,Low income
Sub-Saharan Africa,Tanzania,1997,531200,885799.9948,59.9683905078298,Low income
Sub-Saharan Africa,Tanzania,1998,527200,885799.9948,59.5168213021986,Low income
Sub-Saharan Africa,Tanzania,1999,523200,885799.9948,59.0652520965673,Low income
Sub-Saharan Africa,Tanzania,2000,519200,885799.9948,58.6136828909361,Low income
Sub-Saharan Africa,Tanzania,2001,515200,885799.9948,58.1621136853048,Low income
Sub-Saharan Africa,Tanzania,2002,511200,885799.9948,57.7105444796736,Low income
Sub-Saharan Africa,Tanzania,2003,507200,885799.9948,57.2589752740423,Low income
Sub-Saharan Africa,Tanzania,2004,503200,885799.9948,56.8074060684111,Low income
Sub-Saharan Africa,Tanzania,2005,499200,885799.9948,56.3558368627798,Low income
Sub-Saharan Africa,Tanzania,2006,495200,885799.9948,55.9042676571486,Low income
Sub-Saharan Africa,Tanzania,2007,491200,885799.9948,55.4526984515173,Low income
Sub-Saharan Africa,Tanzania,2008,487200,885799.9948,55.0011292458861,Low income
Sub-Saharan Africa,Tanzania,2009,483200,885799.9948,54.5495600402548,Low income
Sub-Saharan Africa,Tanzania,2010,479200,885799.9948,54.0979908346236,Low income
Sub-Saharan Africa,Tanzania,2011,475480,885799.9948,53.6780314733865,Low income
Sub-Saharan Africa,Tanzania,2012,471760,885799.9948,53.2580721121494,Low income
Sub-Saharan Africa,Tanzania,2013,468040,885799.9948,52.8381127509124,Low income
Sub-Saharan Africa,Tanzania,2014,464320,885799.9948,52.4181533896753,Low income
Sub-Saharan Africa,Tanzania,2015,460600,885799.9948,51.9981940284383,Low income
Sub-Saharan Africa,Tanzania,2016,456880,885799.9948,51.5782346672012,Low income
East Asia & Pacific,Thailand,1990,140050,510890.0097,27.4129455148749,Upper middle income
East Asia & Pacific,Thailand,1991,143055.9961,510890.0097,28.0013297155691,Upper middle income
East Asia & Pacific,Thailand,1992,146062.002,510890.0097,28.5897158344844,Upper middle income
East Asia & Pacific,Thailand,1993,149067.998,510890.0097,29.178100015605,Upper middle income
East Asia & Pacific,Thailand,1994,152074.0039,510890.0097,29.7664861345203,Upper middle income
East Asia & Pacific,Thailand,1995,155080,510890.0097,30.3548703352145,Upper middle income
East Asia & Pacific,Thailand,1996,158085.9961,510890.0097,30.9432545359088,Upper middle income
East Asia & Pacific,Thailand,1997,161092.002,510890.0097,31.5316406548241,Upper middle income
East Asia & Pacific,Thailand,1998,164098.0078,510890.0097,32.1200267541658,Upper middle income
East Asia & Pacific,Thailand,1999,167104.0039,510890.0097,32.70841095486,Upper middle income
East Asia & Pacific,Thailand,2000,170110,510890.0097,33.2967951555542,Upper middle income
East Asia & Pacific,Thailand,2001,168288.0078,510890.0097,32.9401641458639,Upper middle income
East Asia & Pacific,Thailand,2002,166465.9961,510890.0097,32.5835293193051,Upper middle income
East Asia & Pacific,Thailand,2003,164644.0039,510890.0097,32.2268983096148,Upper middle income
East Asia & Pacific,Thailand,2004,162822.002,510890.0097,31.870265401277,Upper middle income
East Asia & Pacific,Thailand,2005,161000,510890.0097,31.5136324733656,Upper middle income
East Asia & Pacific,Thailand,2006,161297.998,510890.0097,31.5719616624948,Upper middle income
